country_id,factor_id,year,public_geography_type,public_geography_id,municipality,value,unit,provenance_ref,comparability_status
sweden,turnout,2014,municipality,0114,Upplands Väsby,84.06,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0115,Vallentuna,89.31,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0117,Österåker,88.2,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0120,Värmdö,89.29,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0123,Järfälla,85.53,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0125,Ekerö,90.72,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0126,Huddinge,83.49,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0127,Botkyrka,77.77,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0128,Salem,87.83,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0136,Haninge,83.53,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0138,Tyresö,88.65,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0139,Upplands-Bro,85.59,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0140,Nykvarn,89.4,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0160,Täby,89.84,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0162,Danderyd,90.75,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0163,Sollentuna,87.66,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0180,Stockholm,85.81,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0181,Södertälje,77.94,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0182,Nacka,88.68,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0183,Sundbyberg,84.09,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0184,Solna,85.87,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0186,Lidingö,88.93,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0187,Vaxholm,90.62,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0188,Norrtälje,85.38,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0191,Sigtuna,82.48,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0192,Nynäshamn,85.07,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0305,Håbo,87.62,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0319,Älvkarleby,86.65,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0330,Knivsta,89.02,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0331,Heby,85.05,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0360,Tierp,85.57,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0380,Uppsala,88.16,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0381,Enköping,86.0,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0382,Östhammar,85.18,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0428,Vingåker,88.4,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0461,Gnesta,87.18,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0480,Nyköping,87.43,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0481,Oxelösund,85.95,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0482,Flen,85.42,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0483,Katrineholm,85.97,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0484,Eskilstuna,84.04,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0486,Strängnäs,87.2,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0488,Trosa,89.39,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0509,Ödeshög,87.43,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0512,Ydre,90.21,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0513,Kinda,88.03,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0560,Boxholm,89.25,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0561,Åtvidaberg,87.81,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0562,Finspång,86.38,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0563,Valdemarsvik,87.05,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0580,Linköping,88.02,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0581,Norrköping,85.32,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0582,Söderköping,88.34,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0583,Motala,87.0,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0584,Vadstena,88.13,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0586,Mjölby,87.0,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0604,Aneby,89.08,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0617,Gnosjö,85.07,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0642,Mullsjö,89.2,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0643,Habo,91.64,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0662,Gislaved,85.14,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0665,Vaggeryd,87.0,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0680,Jönköping,87.09,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0682,Nässjö,87.11,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0683,Värnamo,86.8,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0684,Sävsjö,86.83,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0685,Vetlanda,86.44,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0686,Eksjö,87.01,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0687,Tranås,87.36,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0760,Uppvidinge,85.71,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0761,Lessebo,87.27,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0763,Tingsryd,84.9,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0764,Alvesta,86.51,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0765,Älmhult,86.23,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0767,Markaryd,83.93,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0780,Växjö,87.89,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0781,Ljungby,85.2,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0821,Högsby,85.7,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0834,Torsås,87.07,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0840,Mörbylånga,90.28,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0860,Hultsfred,84.06,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0861,Mönsterås,87.51,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0862,Emmaboda,85.89,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0880,Kalmar,87.6,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0881,Nybro,85.59,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0882,Oskarshamn,86.59,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0883,Västervik,85.39,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0884,Vimmerby,86.62,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0885,Borgholm,86.96,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,0980,Gotland,86.46,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,1060,Olofström,83.8,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,1080,Karlskrona,87.93,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,1081,Ronneby,86.77,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,1082,Karlshamn,85.88,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,1083,Sölvesborg,87.04,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,1214,Svalöv,85.22,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,1230,Staffanstorp,89.68,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,1231,Burlöv,80.63,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,1233,Vellinge,91.36,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,1256,Östra Göinge,85.49,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,1257,Örkelljunga,83.49,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,1260,Bjuv,81.03,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,1261,Kävlinge,89.69,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,1262,Lomma,92.86,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,1263,Svedala,88.94,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,1264,Skurup,85.66,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,1265,Sjöbo,84.24,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,1266,Hörby,84.02,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,1267,Höör,86.47,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,1270,Tomelilla,84.37,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,1272,Bromölla,85.78,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,1273,Osby,85.54,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,1275,Perstorp,80.81,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,1276,Klippan,81.86,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,1277,Åstorp,80.14,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,1278,Båstad,86.9,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,1280,Malmö,79.73,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,1281,Lund,88.58,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,1282,Landskrona,81.86,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,1283,Helsingborg,82.68,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,1284,Höganäs,87.74,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,1285,Eslöv,84.42,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,1286,Ystad,85.74,pct,provenance/sweden_public_manifest.json,family_mapped
sweden,turnout,2014,municipality,1287,Trelleborg,84.55,pct,provenance/sweden_public_manifest.json,family_mapped
